state,city,population,violent_crime,murder_and_nonnegligent_manslaughter,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,arson,year
MISSOURI,Berkeley,8868.0,91.0,1.0,4.0,31.0,55.0,377.0,80.0,196.0,101.0,9.0,2019-12-31
MISSOURI,Bernie,1884.0,1.0,0.0,0.0,0.0,1.0,23.0,4.0,18.0,1.0,0.0,2019-12-31
MISSOURI,Bertrand,745.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,0.0,0.0,2019-12-31
MISSOURI,Bethany,3065.0,1.0,0.0,0.0,0.0,1.0,51.0,14.0,32.0,5.0,0.0,2019-12-31
MISSOURI,Billings,1114.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Blackburn,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Blue Springs5,55415.0,99.0,0.0,26.0,9.0,64.0,1216.0,118.0,961.0,137.0,,2019-12-31
MISSOURI,Bolivar5,11129.0,30.0,0.0,9.0,4.0,17.0,416.0,45.0,349.0,22.0,0.0,2019-12-31
MISSOURI,Boonville5,8410.0,16.0,0.0,3.0,1.0,12.0,189.0,35.0,144.0,10.0,,2019-12-31
MISSOURI,Branson,11688.0,73.0,0.0,10.0,16.0,47.0,1173.0,118.0,993.0,62.0,7.0,2019-12-31
MISSOURI,Branson West,449.0,3.0,0.0,1.0,0.0,2.0,102.0,1.0,101.0,0.0,0.0,2019-12-31
MISSOURI,Bucklin,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Buffalo,3073.0,2.0,0.0,0.0,0.0,2.0,93.0,15.0,67.0,11.0,0.0,2019-12-31
MISSOURI,Butler,4017.0,15.0,1.0,4.0,0.0,10.0,132.0,31.0,88.0,13.0,1.0,2019-12-31
MISSOURI,Cabool,2103.0,5.0,0.0,0.0,0.0,5.0,55.0,9.0,45.0,1.0,0.0,2019-12-31
MISSOURI,Calverton Park,1269.0,10.0,3.0,0.0,1.0,6.0,29.0,7.0,19.0,3.0,,2019-12-31
MISSOURI,Camdenton,4138.0,18.0,0.0,0.0,2.0,16.0,199.0,46.0,148.0,5.0,0.0,2019-12-31
MISSOURI,Cameron5,9674.0,32.0,0.0,2.0,1.0,29.0,172.0,16.0,152.0,4.0,1.0,2019-12-31
MISSOURI,Campbell,1812.0,3.0,0.0,1.0,0.0,2.0,33.0,3.0,27.0,3.0,0.0,2019-12-31
MISSOURI,Canalou,301.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Cape Girardeau,40077.0,233.0,6.0,24.0,46.0,157.0,1432.0,215.0,1145.0,72.0,,2019-12-31
MISSOURI,Carthage,14808.0,38.0,0.0,15.0,2.0,21.0,505.0,35.0,410.0,60.0,1.0,2019-12-31
MISSOURI,Caruthersville,5451.0,65.0,0.0,5.0,5.0,55.0,221.0,78.0,129.0,14.0,2.0,2019-12-31
MISSOURI,Cassville,3327.0,15.0,0.0,1.0,1.0,13.0,265.0,17.0,240.0,8.0,0.0,2019-12-31
MISSOURI,Charleston,5490.0,42.0,1.0,1.0,3.0,37.0,99.0,16.0,76.0,7.0,,2019-12-31
MISSOURI,Chillicothe,9700.0,31.0,0.0,1.0,2.0,28.0,217.0,55.0,144.0,18.0,2.0,2019-12-31
MISSOURI,Clayton,16936.0,12.0,0.0,1.0,3.0,8.0,234.0,23.0,176.0,35.0,1.0,2019-12-31
MISSOURI,Cleveland,663.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,2019-12-31
MISSOURI,Clever,2787.0,2.0,0.0,0.0,0.0,2.0,12.0,1.0,9.0,2.0,0.0,2019-12-31
MISSOURI,Columbia5,125017.0,401.0,11.0,69.0,74.0,247.0,3243.0,499.0,2431.0,313.0,13.0,2019-12-31
MISSOURI,Conway,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Corder,397.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Cottleville,5849.0,5.0,0.0,0.0,1.0,4.0,36.0,1.0,30.0,5.0,0.0,2019-12-31
MISSOURI,Country Club Hills,1265.0,14.0,0.0,1.0,4.0,9.0,44.0,5.0,26.0,13.0,0.0,2019-12-31
MISSOURI,Creve Coeur,18829.0,14.0,0.0,1.0,2.0,11.0,289.0,31.0,224.0,34.0,0.0,2019-12-31
MISSOURI,Crystal City,4698.0,5.0,2.0,0.0,1.0,2.0,161.0,20.0,129.0,12.0,2.0,2019-12-31
MISSOURI,Delta,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,De Soto,6355.0,6.0,0.0,2.0,0.0,4.0,118.0,11.0,106.0,1.0,0.0,2019-12-31
MISSOURI,Dexter,7861.0,15.0,0.0,7.0,1.0,7.0,193.0,42.0,146.0,5.0,0.0,2019-12-31
MISSOURI,Diamond,923.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,5.0,1.0,0.0,2019-12-31
MISSOURI,Dixon,1421.0,15.0,0.0,0.0,0.0,15.0,42.0,6.0,36.0,0.0,0.0,2019-12-31
MISSOURI,Doolittle,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Duenweg,1378.0,3.0,0.0,2.0,0.0,1.0,25.0,4.0,18.0,3.0,2.0,2019-12-31
MISSOURI,Duquesne,1577.0,1.0,0.0,0.0,0.0,1.0,52.0,11.0,36.0,5.0,0.0,2019-12-31
MISSOURI,East Lynne,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Edgar Springs,193.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019-12-31
MISSOURI,Edina,1111.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,1.0,0.0,2019-12-31
MISSOURI,Edmundson,830.0,3.0,0.0,2.0,0.0,1.0,46.0,0.0,30.0,16.0,0.0,2019-12-31
MISSOURI,Eldon5,4649.0,14.0,1.0,2.0,1.0,10.0,113.0,17.0,89.0,7.0,0.0,2019-12-31
MISSOURI,El Dorado Springs,3594.0,19.0,1.0,4.0,1.0,13.0,237.0,44.0,178.0,15.0,7.0,2019-12-31
MISSOURI,Ellisville,9946.0,14.0,0.0,2.0,1.0,11.0,123.0,12.0,97.0,14.0,,2019-12-31
MISSOURI,Eminence,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Excelsior Springs,11715.0,15.0,0.0,8.0,0.0,7.0,253.0,32.0,201.0,20.0,0.0,2019-12-31
MISSOURI,Exeter,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Farber,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Farmington,19178.0,27.0,1.0,6.0,3.0,17.0,641.0,49.0,561.0,31.0,0.0,2019-12-31
MISSOURI,Fayette,2719.0,6.0,1.0,1.0,1.0,3.0,19.0,5.0,14.0,0.0,0.0,2019-12-31
MISSOURI,Ferguson6,20664.0,,4.0,10.0,42.0,,1001.0,178.0,694.0,129.0,,2019-12-31
MISSOURI,Fleming,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Flordell Hills,776.0,6.0,0.0,0.0,1.0,5.0,34.0,12.0,20.0,2.0,0.0,2019-12-31
MISSOURI,Fordland,850.0,2.0,0.0,0.0,0.0,2.0,15.0,2.0,12.0,1.0,2.0,2019-12-31
MISSOURI,Foristell,589.0,3.0,0.0,0.0,0.0,3.0,19.0,0.0,18.0,1.0,0.0,2019-12-31
MISSOURI,Forsyth,2582.0,5.0,0.0,0.0,0.0,5.0,56.0,6.0,49.0,1.0,0.0,2019-12-31
MISSOURI,Frontenac,3851.0,5.0,0.0,2.0,1.0,2.0,95.0,6.0,79.0,10.0,0.0,2019-12-31
MISSOURI,Gladstone,27553.0,89.0,1.0,12.0,14.0,62.0,725.0,102.0,504.0,119.0,3.0,2019-12-31
MISSOURI,Glasgow,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Glendale,5873.0,1.0,0.0,0.0,1.0,0.0,57.0,6.0,42.0,9.0,0.0,2019-12-31
MISSOURI,Goodman,1257.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,2.0,3.0,0.0,2019-12-31
MISSOURI,Grain Valley,14464.0,21.0,0.0,4.0,3.0,14.0,208.0,26.0,145.0,37.0,0.0,2019-12-31
MISSOURI,Grandview,25022.0,192.0,4.0,12.0,37.0,139.0,969.0,113.0,701.0,155.0,,2019-12-31
MISSOURI,Greenfield,1309.0,5.0,0.0,0.0,0.0,5.0,21.0,6.0,13.0,2.0,0.0,2019-12-31
MISSOURI,Hamilton5,1694.0,5.0,0.0,3.0,0.0,2.0,14.0,1.0,11.0,2.0,0.0,2019-12-31
MISSOURI,Hardin,533.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2019-12-31
MISSOURI,Harrisonville,10095.0,28.0,0.0,4.0,2.0,22.0,395.0,68.0,286.0,41.0,0.0,2019-12-31
MISSOURI,Hayti,2548.0,23.0,0.0,1.0,0.0,22.0,125.0,31.0,88.0,6.0,5.0,2019-12-31
MISSOURI,Hazelwood,25146.0,113.0,2.0,5.0,33.0,73.0,695.0,127.0,432.0,136.0,,2019-12-31
MISSOURI,Herculaneum,4149.0,5.0,0.0,1.0,0.0,4.0,121.0,5.0,98.0,18.0,0.0,2019-12-31
MISSOURI,Hermann5,2325.0,3.0,0.0,0.0,0.0,3.0,33.0,7.0,23.0,3.0,1.0,2019-12-31
MISSOURI,Higginsville5,4588.0,3.0,0.0,0.0,0.0,3.0,44.0,6.0,32.0,6.0,0.0,2019-12-31
MISSOURI,Highlandville,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Hillsboro,3231.0,17.0,0.0,0.0,3.0,14.0,69.0,6.0,53.0,10.0,6.0,2019-12-31
MISSOURI,Hillsdale,1568.0,15.0,1.0,0.0,4.0,10.0,29.0,15.0,10.0,4.0,0.0,2019-12-31
MISSOURI,Hollister,4608.0,7.0,0.0,0.0,0.0,7.0,51.0,0.0,51.0,0.0,,2019-12-31
MISSOURI,Hornersville,596.0,1.0,0.0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,0.0,2019-12-31
MISSOURI,Houston,2091.0,6.0,0.0,0.0,0.0,6.0,119.0,19.0,97.0,3.0,0.0,2019-12-31
MISSOURI,Howardville,339.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Humansville,1059.0,3.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,2019-12-31
MISSOURI,Huntsville,1513.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,2019-12-31
MISSOURI,Iberia,749.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,4.0,2.0,0.0,2019-12-31
MISSOURI,Independence5,116931.0,689.0,6.0,125.0,106.0,452.0,5443.0,559.0,3877.0,1007.0,19.0,2019-12-31
MISSOURI,Jackson,15151.0,16.0,0.0,1.0,0.0,15.0,228.0,28.0,185.0,15.0,,2019-12-31
MISSOURI,Jasper,969.0,1.0,0.0,0.0,0.0,1.0,15.0,2.0,13.0,0.0,0.0,2019-12-31
MISSOURI,Jefferson City,42793.0,119.0,2.0,30.0,23.0,64.0,1101.0,125.0,910.0,66.0,4.0,2019-12-31
MISSOURI,Jonesburg,709.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,12.0,1.0,0.0,2019-12-31
MISSOURI,Joplin,50635.0,307.0,2.0,63.0,63.0,179.0,3677.0,521.0,2815.0,341.0,22.0,2019-12-31
MISSOURI,Kansas City,495964.0,7099.0,150.0,347.0,1443.0,5159.0,19124.0,3070.0,12253.0,3801.0,160.0,2019-12-31
MISSOURI,Kearney,10736.0,7.0,0.0,5.0,0.0,2.0,109.0,3.0,96.0,10.0,0.0,2019-12-31
MISSOURI,Kimberling City,2286.0,8.0,0.0,2.0,0.0,6.0,33.0,0.0,29.0,4.0,0.0,2019-12-31
MISSOURI,Kimmswick,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Ladue,8650.0,8.0,0.0,0.0,2.0,6.0,143.0,17.0,106.0,20.0,0.0,2019-12-31
MISSOURI,La Grange,902.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0,2019-12-31
MISSOURI,Lake Lotawana,2126.0,1.0,0.0,0.0,0.0,1.0,28.0,8.0,14.0,6.0,0.0,2019-12-31
MISSOURI,Lake Ozark,1832.0,1.0,0.0,0.0,0.0,1.0,47.0,1.0,46.0,0.0,0.0,2019-12-31
MISSOURI,Lakeshire,1393.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,2019-12-31
MISSOURI,Lake St. Louis,16444.0,22.0,0.0,0.0,2.0,20.0,267.0,14.0,234.0,19.0,0.0,2019-12-31
MISSOURI,Lake Tapawingo,720.0,3.0,0.0,0.0,0.0,3.0,10.0,3.0,6.0,1.0,0.0,2019-12-31
MISSOURI,La Plata,1312.0,3.0,0.0,1.0,0.0,2.0,7.0,3.0,3.0,1.0,0.0,2019-12-31
MISSOURI,Lathrop,2009.0,2.0,0.0,1.0,0.0,1.0,12.0,2.0,8.0,2.0,0.0,2019-12-31
MISSOURI,Laurie,947.0,4.0,0.0,0.0,0.0,4.0,26.0,5.0,21.0,0.0,0.0,2019-12-31
MISSOURI,Lawson5,2389.0,9.0,0.0,6.0,1.0,2.0,19.0,3.0,14.0,2.0,0.0,2019-12-31
MISSOURI,Lebanon,14841.0,60.0,0.0,15.0,5.0,40.0,709.0,93.0,567.0,49.0,10.0,2019-12-31
MISSOURI,Lee's Summit,99365.0,115.0,0.0,33.0,28.0,54.0,2095.0,212.0,1702.0,181.0,3.0,2019-12-31
MISSOURI,Licking5,3087.0,8.0,0.0,1.0,0.0,7.0,25.0,7.0,16.0,2.0,0.0,2019-12-31
MISSOURI,Lilbourn,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Lone Jack,1342.0,5.0,0.0,1.0,0.0,4.0,19.0,2.0,12.0,5.0,0.0,2019-12-31
MISSOURI,Louisiana,3241.0,12.0,0.0,3.0,0.0,9.0,88.0,10.0,72.0,6.0,0.0,2019-12-31
MISSOURI,Maplewood,8108.0,26.0,0.0,0.0,7.0,19.0,594.0,39.0,523.0,32.0,3.0,2019-12-31
MISSOURI,Marble Hill,1463.0,1.0,0.0,0.0,0.0,1.0,20.0,4.0,14.0,2.0,0.0,2019-12-31
MISSOURI,Marshall,12915.0,59.0,1.0,14.0,5.0,39.0,263.0,45.0,204.0,14.0,3.0,2019-12-31
MISSOURI,Marshfield,7566.0,7.0,0.0,0.0,1.0,6.0,236.0,46.0,179.0,11.0,0.0,2019-12-31
MISSOURI,Martinsburg,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Maryland Heights,26964.0,56.0,0.0,12.0,13.0,31.0,761.0,68.0,614.0,79.0,1.0,2019-12-31
MISSOURI,Maryville,11643.0,8.0,0.0,0.0,2.0,6.0,130.0,15.0,109.0,6.0,0.0,2019-12-31
MISSOURI,Matthews,597.0,1.0,0.0,0.0,0.0,1.0,15.0,2.0,12.0,1.0,0.0,2019-12-31
MISSOURI,Merriam Woods,1870.0,1.0,0.0,0.0,0.0,1.0,10.0,4.0,5.0,1.0,0.0,2019-12-31
MISSOURI,Mexico,11529.0,9.0,1.0,4.0,1.0,3.0,398.0,55.0,328.0,15.0,0.0,2019-12-31
MISSOURI,Moberly,13559.0,83.0,0.0,3.0,1.0,79.0,275.0,67.0,197.0,11.0,1.0,2019-12-31
MISSOURI,Moline Acres,2352.0,22.0,1.0,2.0,3.0,16.0,90.0,17.0,56.0,17.0,,2019-12-31
MISSOURI,Monroe City,2439.0,2.0,0.0,0.0,0.0,2.0,12.0,2.0,10.0,0.0,0.0,2019-12-31
MISSOURI,Montgomery City,2647.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,22.0,4.0,1.0,2019-12-31
MISSOURI,Morehouse,865.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,1.0,2019-12-31
MISSOURI,Moscow Mills5,3298.0,4.0,0.0,1.0,0.0,3.0,48.0,8.0,34.0,6.0,0.0,2019-12-31
MISSOURI,Mound City,1025.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,14.0,2.0,0.0,2019-12-31
MISSOURI,Mountain Grove,4681.0,20.0,0.0,1.0,0.0,19.0,82.0,15.0,55.0,12.0,0.0,2019-12-31
MISSOURI,Mount Vernon,4504.0,0.0,0.0,0.0,0.0,0.0,132.0,13.0,107.0,12.0,1.0,2019-12-31
MISSOURI,Neosho,12076.0,29.0,0.0,6.0,4.0,19.0,394.0,60.0,315.0,19.0,3.0,2019-12-31
MISSOURI,Nevada,8237.0,21.0,1.0,8.0,1.0,11.0,461.0,50.0,389.0,22.0,,2019-12-31
MISSOURI,New Florence,708.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,0.0,,2019-12-31
MISSOURI,New Franklin,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,New Haven,2071.0,2.0,0.0,0.0,0.0,2.0,20.0,1.0,18.0,1.0,0.0,2019-12-31
MISSOURI,Niangua,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Nixa5,22235.0,29.0,1.0,5.0,1.0,22.0,209.0,12.0,175.0,22.0,0.0,2019-12-31
MISSOURI,Noel,1833.0,5.0,0.0,0.0,0.0,5.0,45.0,14.0,23.0,8.0,0.0,2019-12-31
MISSOURI,North Kansas City,4573.0,29.0,1.0,7.0,7.0,14.0,377.0,19.0,278.0,80.0,0.0,2019-12-31
MISSOURI,Northmoor,349.0,4.0,0.0,0.0,1.0,3.0,16.0,6.0,8.0,2.0,0.0,2019-12-31
MISSOURI,Oak Grove,8226.0,17.0,0.0,3.0,3.0,11.0,138.0,18.0,108.0,12.0,0.0,2019-12-31
MISSOURI,Odessa5,5190.0,9.0,0.0,0.0,1.0,8.0,43.0,7.0,33.0,3.0,0.0,2019-12-31
MISSOURI,O'Fallon,89611.0,114.0,1.0,16.0,9.0,88.0,1015.0,75.0,867.0,73.0,1.0,2019-12-31
MISSOURI,Old Monroe,285.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2019-12-31
MISSOURI,Oregon,755.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,2019-12-31
MISSOURI,Oronogo,2694.0,1.0,0.0,1.0,0.0,0.0,22.0,2.0,16.0,4.0,0.0,2019-12-31
MISSOURI,Osage Beach5,4598.0,25.0,0.0,7.0,0.0,18.0,283.0,28.0,232.0,23.0,0.0,2019-12-31
MISSOURI,Osceola,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Owensville,2574.0,3.0,0.0,2.0,0.0,1.0,115.0,18.0,82.0,15.0,0.0,2019-12-31
MISSOURI,Ozark,20490.0,60.0,0.0,5.0,7.0,48.0,457.0,32.0,403.0,22.0,1.0,2019-12-31
MISSOURI,Pacific,7265.0,4.0,0.0,0.0,0.0,4.0,176.0,23.0,134.0,19.0,0.0,2019-12-31
MISSOURI,Pagedale,3293.0,64.0,3.0,3.0,10.0,48.0,99.0,17.0,62.0,20.0,,2019-12-31
MISSOURI,Palmyra,3606.0,0.0,0.0,0.0,0.0,0.0,113.0,4.0,106.0,3.0,0.0,2019-12-31
MISSOURI,Park Hills,8484.0,36.0,2.0,8.0,3.0,23.0,191.0,25.0,141.0,25.0,1.0,2019-12-31
MISSOURI,Parkville,7143.0,6.0,1.0,0.0,1.0,4.0,133.0,12.0,110.0,11.0,0.0,2019-12-31
MISSOURI,Peculiar,5417.0,7.0,0.0,1.0,0.0,6.0,99.0,27.0,62.0,10.0,,2019-12-31
MISSOURI,Perry,694.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Perryville,8466.0,28.0,0.0,5.0,2.0,21.0,231.0,38.0,184.0,9.0,0.0,2019-12-31
MISSOURI,Piedmont,1915.0,3.0,0.0,0.0,0.0,3.0,47.0,17.0,27.0,3.0,1.0,2019-12-31
MISSOURI,Pilot Grove,758.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2019-12-31
MISSOURI,Pilot Knob,719.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0,7.0,1.0,1.0,2019-12-31
MISSOURI,Pineville,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Platte City,5002.0,7.0,0.0,1.0,2.0,4.0,58.0,6.0,37.0,15.0,0.0,2019-12-31
MISSOURI,Platte Woods,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Pleasant Valley,3073.0,1.0,0.0,0.0,0.0,1.0,35.0,4.0,20.0,11.0,0.0,2019-12-31
MISSOURI,Portageville,2964.0,16.0,0.0,1.0,0.0,15.0,50.0,5.0,40.0,5.0,0.0,2019-12-31
MISSOURI,Potosi5,2609.0,15.0,0.0,5.0,1.0,9.0,174.0,12.0,146.0,16.0,1.0,2019-12-31
MISSOURI,Raymore,22121.0,17.0,0.0,3.0,3.0,11.0,291.0,26.0,251.0,14.0,0.0,2019-12-31
MISSOURI,Raytown,28932.0,200.0,9.0,20.0,49.0,122.0,1294.0,255.0,826.0,213.0,6.0,2019-12-31
MISSOURI,Republic,16715.0,31.0,0.0,5.0,2.0,24.0,277.0,25.0,237.0,15.0,0.0,2019-12-31
MISSOURI,Rich Hill,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Richland,1757.0,9.0,0.0,0.0,1.0,8.0,54.0,12.0,39.0,3.0,0.0,2019-12-31
MISSOURI,Richmond,5615.0,42.0,0.0,3.0,0.0,39.0,210.0,53.0,151.0,6.0,3.0,2019-12-31
MISSOURI,Risco,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Riverside,3522.0,15.0,0.0,2.0,1.0,12.0,218.0,21.0,164.0,33.0,0.0,2019-12-31
MISSOURI,Riverview,2836.0,50.0,4.0,2.0,4.0,40.0,96.0,30.0,42.0,24.0,7.0,2019-12-31
MISSOURI,Rockaway Beach,880.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Rock Hill,4620.0,6.0,1.0,0.0,0.0,5.0,63.0,11.0,46.0,6.0,0.0,2019-12-31
MISSOURI,Rogersville,3888.0,4.0,0.0,0.0,0.0,4.0,54.0,9.0,40.0,5.0,0.0,2019-12-31
MISSOURI,Rolla,20482.0,109.0,0.0,16.0,6.0,87.0,814.0,164.0,604.0,46.0,,2019-12-31
MISSOURI,Rutledge,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,Salem5,4895.0,6.0,0.0,0.0,0.0,6.0,90.0,10.0,77.0,3.0,0.0,2019-12-31
MISSOURI,Sarcoxie,1321.0,2.0,0.0,0.0,0.0,2.0,50.0,9.0,36.0,5.0,1.0,2019-12-31
MISSOURI,Savannah,5212.0,1.0,0.0,0.0,0.0,1.0,43.0,6.0,28.0,9.0,0.0,2019-12-31
MISSOURI,Scott City5,4493.0,11.0,0.0,3.0,0.0,8.0,90.0,18.0,68.0,4.0,0.0,2019-12-31
MISSOURI,Sedalia,21742.0,188.0,1.0,16.0,9.0,162.0,954.0,175.0,714.0,65.0,7.0,2019-12-31
MISSOURI,Seligman,848.0,1.0,0.0,0.0,0.0,1.0,12.0,4.0,6.0,2.0,0.0,2019-12-31
MISSOURI,Seneca,2392.0,0.0,0.0,0.0,0.0,0.0,51.0,8.0,38.0,5.0,1.0,2019-12-31
MISSOURI,Smithville,10503.0,15.0,0.0,1.0,0.0,14.0,109.0,15.0,87.0,7.0,0.0,2019-12-31
MISSOURI,Sparta,1937.0,1.0,0.0,0.0,0.0,1.0,18.0,5.0,11.0,2.0,0.0,2019-12-31
MISSOURI,Springfield,169235.0,2571.0,11.0,356.0,319.0,1885.0,13188.0,2068.0,9436.0,1684.0,64.0,2019-12-31
MISSOURI,Ste. Genevieve,4445.0,9.0,0.0,0.0,0.0,9.0,45.0,2.0,41.0,2.0,0.0,2019-12-31
MISSOURI,St. Joseph,75872.0,431.0,2.0,124.0,54.0,251.0,4355.0,584.0,3132.0,639.0,11.0,2019-12-31
MISSOURI,St. Louis,300521.0,5792.0,194.0,265.0,1475.0,3858.0,18582.0,3044.0,12540.0,2998.0,169.0,2019-12-31
MISSOURI,St. Marys,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,St. Peters,57697.0,139.0,0.0,21.0,13.0,105.0,1162.0,99.0,969.0,94.0,6.0,2019-12-31
MISSOURI,Strasburg,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
MISSOURI,St. Robert,6034.0,21.0,0.0,2.0,4.0,15.0,406.0,71.0,319.0,16.0,,2019-12-31
MISSOURI,Sugar Creek,3269.0,24.0,0.0,6.0,4.0,14.0,110.0,26.0,60.0,24.0,0.0,2019-12-31
MISSOURI,Sullivan,7111.0,41.0,0.0,10.0,6.0,25.0,323.0,74.0,216.0,33.0,2.0,2019-12-31
MISSOURI,Summersville,487.0,6.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0,2019-12-31
MISSOURI,Sunrise Beach,500.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,2019-12-31
MISSOURI,Sunset Hills,8480.0,11.0,0.0,0.0,4.0,7.0,175.0,13.0,144.0,18.0,0.0,2019-12-31
MISSOURI,Sweet Springs,1414.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2019-12-31
MISSOURI,Tarkio,1422.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,2019-12-31
MISSOURI,Terre du Lac,2382.0,12.0,1.0,0.0,0.0,11.0,13.0,4.0,9.0,0.0,0.0,2019-12-31
MISSOURI,Trenton,5779.0,14.0,0.0,2.0,0.0,12.0,114.0,28.0,75.0,11.0,0.0,2019-12-31
MISSOURI,Truesdale,870.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,9.0,1.0,0.0,2019-12-31
MISSOURI,Van Buren,800.0,6.0,0.0,0.0,0.0,6.0,10.0,2.0,6.0,2.0,0.0,2019-12-31
MISSOURI,Vandalia,4072.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,28.0,2.0,0.0,2019-12-31
